source_sheet,source_row,model_key,source_field,raw_text,phrase_type,extracted_rpos,confidence,review_status,notes
Equipment Groups 1,82,corvette,description,"LPO, Premium indoor car cover, Black with crossed flags logo and access panels, Genuine Corvette Accessory
1. Not available with 5ZU, 5ZW, 5ZZ.",not_available_with,5ZU|5ZW|5ZZ|LPO,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,84,corvette,description,"LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory
1. When ordered with one of the following spoilers: 5ZU, 5ZZ, 5ZW, High Wing version is provided.",when_ordered_with,5ZU|5ZW|5ZZ|GT3|LPO,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,85,corvette,description,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory
1. Not available with (Z51) Z51 Performance Package.",not_available_with,LPO|Z51,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,86,corvette,description,"LPO, Premium outdoor car cover, Gray with Stingray logo and access panels, Genuine Corvette Accessory; features the Corvette silhouette within the Stingray logo
1. Not available with 5ZU, 5ZW, 5ZZ, Z51.",not_available_with,5ZU|5ZW|5ZZ|LPO|Z51,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,87,corvette,description,"LPO, Visible Carbon Fiber door intake trim, Genuine Corvette Accessory
1. Not available at this time. Not available with (EFY) body-color exterior accents.",not_available_with,EFY|LPO,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,88,corvette,description,"LPO, Dark Stealth crossed flags emblem, front on Stingray models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). Included with (PCX) Tech Bronze Accent Package, LPO.",included_with,DPB|DPC|DPG|DPL|DPT|DSY|DSZ|DT0|DTB|DTH|DUB|DUE|DUK|DUW|EYK|LPO|PCX,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,88,corvette,description,"LPO, Dark Stealth crossed flags emblem, front on Stingray models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). Included with (PCX) Tech Bronze Accent Package, LPO.",not_available_with,DPB|DPC|DPG|DPL|DPT|DSY|DSZ|DT0|DTB|DTH|DUB|DUE|DUK|DUW|EYK|LPO|PCX,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,89,corvette,description,"LPO, Illuminated crossed flags emblem, front, Genuine Corvette Accessory
1. Not available with (SFZ) Dark Stealth crossed flags emblems, LPO, (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW).",not_available_with,DPB|DPC|DPG|DPL|DPT|DSY|DSZ|DT0|DTB|DTH|DUB|DUE|DUK|DUW|EYK|LPO|SFZ,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,91,corvette,description,"LPO, Visible Carbon Fiber grille insert, Genuine Corvette Accessory
1. Not available with (EFY) body-color exterior accents.",not_available_with,EFY|LPO,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,92,corvette,description,"LPO, Front radiator grille screens, Genuine Corvette Accessory
1. Included with (PCU) Stingray Protection Package, LPO.",included_with,LPO|PCU,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,93,corvette,description,"LPO, Black Ground Effects. Genuine Corvette Accessory
1. Requires 5ZU, 5ZW or 5ZZ. Not available with STI, TVS, Z51.
2. Requires 5ZU, 5ZW or 5ZZ. Not available with 5VM, 5W8, STI, TVS, Z51.",requires,5VM|5W8|5ZU|5ZW|5ZZ|LPO|STI|TVS|Z51,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,93,corvette,description,"LPO, Black Ground Effects. Genuine Corvette Accessory
1. Requires 5ZU, 5ZW or 5ZZ. Not available with STI, TVS, Z51.
2. Requires 5ZU, 5ZW or 5ZZ. Not available with 5VM, 5W8, STI, TVS, Z51.",not_available_with,5VM|5W8|5ZU|5ZW|5ZZ|LPO|STI|TVS|Z51,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,94,corvette,description,"LPO, Carbon Fiber Ground Effects, Carbon Flash Metallic-painted, Genuine Corvette Accessory
1. Unavailable until further notice. Requires 5ZU, 5ZW, 5ZZ or Z51. Not available with 5V7, 5VM, STI, TVS, ZF1.",requires,5V7|5VM|5ZU|5ZW|5ZZ|LPO|STI|TVS|Z51|ZF1,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,94,corvette,description,"LPO, Carbon Fiber Ground Effects, Carbon Flash Metallic-painted, Genuine Corvette Accessory
1. Unavailable until further notice. Requires 5ZU, 5ZW, 5ZZ or Z51. Not available with 5V7, 5VM, STI, TVS, ZF1.",not_available_with,5V7|5VM|5ZU|5ZW|5ZZ|LPO|STI|TVS|Z51|ZF1,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,95,corvette,description,"LPO, Visible Carbon Fiber Ground Effects, Genuine Corvette Accessory
1. Unavailable until further notice. Requires 5ZU, 5ZW, 5ZZ or Z51. Not available with 5V7, 5W8, STI, TVS, ZF1.",requires,5V7|5W8|5ZU|5ZW|5ZZ|LPO|STI|TVS|Z51|ZF1,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,95,corvette,description,"LPO, Visible Carbon Fiber Ground Effects, Genuine Corvette Accessory
1. Unavailable until further notice. Requires 5ZU, 5ZW, 5ZZ or Z51. Not available with 5V7, 5W8, STI, TVS, ZF1.",not_available_with,5V7|5W8|5ZU|5ZW|5ZZ|LPO|STI|TVS|Z51|ZF1,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,96,corvette,description,"LPO, Composite rocker extensions, Black, Genuine Corvette Accessory
1. Not available with (5V7) Black Ground Effects, LPO. Included with (PCU) Stingray Protection Package, LPO.
2. Not available with 5V7, 5VM, 5W8. Included with (PCU) Stingray Protection Package, LPO.",included_with,5V7|5VM|5W8|LPO|PCU,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,96,corvette,description,"LPO, Composite rocker extensions, Black, Genuine Corvette Accessory
1. Not available with (5V7) Black Ground Effects, LPO. Included with (PCU) Stingray Protection Package, LPO.
2. Not available with 5V7, 5VM, 5W8. Included with (PCU) Stingray Protection Package, LPO.",not_available_with,5V7|5VM|5W8|LPO|PCU,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,99,corvette,description,"LPO, Dual roof, adds transparent removable roof panel and includes (SC7) roof panel storage pouch, Genuine Corvette Accessories
1. Not available with (CC3) transparent, removable roof panel.",not_available_with,CC3|LPO|SC7,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,100,corvette,description,"LPO, Rear Corvette script badge in Arctic White, Genuine Corvette Accessory
1. Not available with RIK, SL8.",not_available_with,LPO|RIK|SL8,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,101,corvette,description,"LPO, Rear Corvette script badge in Edge Red, Genuine Corvette Accessory
1. Not available with RIK, RIN.",not_available_with,LPO|RIK|RIN,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,102,corvette,description,"LPO, Rear Corvette script badge in Torch Red, Genuine Corvette Accessory
1. Not available with RIN, SL8.",not_available_with,LPO|RIN|SL8,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,103,corvette,description,"LPO, Custom splash guards, Black, Genuine Corvette Accessory
1. Included with (PCU) Stingray Protection Package, LPO.",included_with,LPO|PCU,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,104,corvette,description,"LPO, High wing spoiler, body-color, Genuine Corvette Accessory
1. Requires exterior color (G8G) Arctic White, (GBA) Black or (GKZ) Torch Red. Not available with 5ZW, 5ZZ, TVS. Deletes (T0A) Z51 rear spoiler when ordered with (Z51) Z51 Performance Package.",requires,5ZW|5ZZ|G8G|GBA|GKZ|LPO|T0A|TVS|Z51,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,104,corvette,description,"LPO, High wing spoiler, body-color, Genuine Corvette Accessory
1. Requires exterior color (G8G) Arctic White, (GBA) Black or (GKZ) Torch Red. Not available with 5ZW, 5ZZ, TVS. Deletes (T0A) Z51 rear spoiler when ordered with (Z51) Z51 Performance Package.",not_available_with,5ZW|5ZZ|G8G|GBA|GKZ|LPO|T0A|TVS|Z51,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,104,corvette,description,"LPO, High wing spoiler, body-color, Genuine Corvette Accessory
1. Requires exterior color (G8G) Arctic White, (GBA) Black or (GKZ) Torch Red. Not available with 5ZW, 5ZZ, TVS. Deletes (T0A) Z51 rear spoiler when ordered with (Z51) Z51 Performance Package.",deletes,5ZW|5ZZ|G8G|GBA|GKZ|LPO|T0A|TVS|Z51,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,104,corvette,description,"LPO, High wing spoiler, body-color, Genuine Corvette Accessory
1. Requires exterior color (G8G) Arctic White, (GBA) Black or (GKZ) Torch Red. Not available with 5ZW, 5ZZ, TVS. Deletes (T0A) Z51 rear spoiler when ordered with (Z51) Z51 Performance Package.",when_ordered_with,5ZW|5ZZ|G8G|GBA|GKZ|LPO|T0A|TVS|Z51,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,105,corvette,description,"LPO, High wing spoiler, Carbon Flash Metallic-painted, Genuine Corvette Accessory
1. Not available with 5ZW, 5ZU, TVS. Deletes (T0A) Z51 rear spoiler when ordered with (Z51) Z51 Performance Package.",not_available_with,5ZU|5ZW|LPO|T0A|TVS|Z51,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,105,corvette,description,"LPO, High wing spoiler, Carbon Flash Metallic-painted, Genuine Corvette Accessory
1. Not available with 5ZW, 5ZU, TVS. Deletes (T0A) Z51 rear spoiler when ordered with (Z51) Z51 Performance Package.",deletes,5ZU|5ZW|LPO|T0A|TVS|Z51,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,105,corvette,description,"LPO, High wing spoiler, Carbon Flash Metallic-painted, Genuine Corvette Accessory
1. Not available with 5ZW, 5ZU, TVS. Deletes (T0A) Z51 rear spoiler when ordered with (Z51) Z51 Performance Package.",when_ordered_with,5ZU|5ZW|LPO|T0A|TVS|Z51,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,106,corvette,description,"LPO, Two-Stanchion spoiler, Visible Carbon Fiber, Genuine Corvette Accessory
1. Not available at this time. Not available with 5ZU, 5ZZ, TVS. Deletes (T0A) Z51 rear spoiler when ordered with (Z51) Z51 Performance Package.",not_available_with,5ZU|5ZZ|LPO|T0A|TVS|Z51,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,106,corvette,description,"LPO, Two-Stanchion spoiler, Visible Carbon Fiber, Genuine Corvette Accessory
1. Not available at this time. Not available with 5ZU, 5ZZ, TVS. Deletes (T0A) Z51 rear spoiler when ordered with (Z51) Z51 Performance Package.",deletes,5ZU|5ZZ|LPO|T0A|TVS|Z51,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,106,corvette,description,"LPO, Two-Stanchion spoiler, Visible Carbon Fiber, Genuine Corvette Accessory
1. Not available at this time. Not available with 5ZU, 5ZZ, TVS. Deletes (T0A) Z51 rear spoiler when ordered with (Z51) Z51 Performance Package.",when_ordered_with,5ZU|5ZZ|LPO|T0A|TVS|Z51,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,109,corvette,description,"LPO, Fender hash stripes, Carbon Flash Metallic with Tech Bronze accent, Genuine Corvette Accessory
1. Included with (PCX) Tech Bronze Accent Package, LPO.",included_with,LPO|PCX,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,110,corvette,description,"LPO, Jake hood graphic with Tech Bronze accent, Genuine Corvette Accessory
1. Not available with PDV, SB7 or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX). Included with (PCX) Tech Bronze Accent Package, LPO.",included_with,DPB|DPC|DPG|DPL|DPT|DSY|DSZ|DT0|DTB|DTH|DUB|DUE|DUK|DUW|DZU|DZV|DZX|LPO|PCX|PDV|RPO|SB7,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,110,corvette,description,"LPO, Jake hood graphic with Tech Bronze accent, Genuine Corvette Accessory
1. Not available with PDV, SB7 or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX). Included with (PCX) Tech Bronze Accent Package, LPO.",not_available_with,DPB|DPC|DPG|DPL|DPT|DSY|DSZ|DT0|DTB|DTH|DUB|DUE|DUK|DUW|DZU|DZV|DZX|LPO|PCX|PDV|RPO|SB7,high,needs_review,Staging candidate only; no canonical rule generated.
Equipment Groups 1,111,corvette,description,"LPO, Corvette Racing Themed Graphics Package with Jake and Stingray R logos, Genuine Corvette Accessory
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX). Included with (PDV) Stingray R Appearance Package, LPO.",included_with,DPB|DPC|DPG|DPL|DPT|DSY|DSZ|DT0|DTH|DUB|DUE|DUK|DUW|DZU|DZV|DZX|LPO|PDV|RPO,high,needs_review,Staging candidate only; no canonical rule generated.
