relationship_key,relationship_type,legacy_surface,legacy_id,source_id,source_label,target_id,target_label,coverage_status,coverage_confidence,coverage_note,triage_reason,triage_confidence,suggested_next_step,schema_file_candidate,mapper_candidate,evidence_detail,notes
legacy_rel_0232,includes,rules,rule_3lt_r6x_ah2_huu_includes_opt_r6x_001,3LT_R6X_AH2_HUU,3LT > AH2 GT2 Bucket Seats > Custom Interior trim and seat combinations > Adrenaline Red interior / Jet Black seats > Napa leather seating surfaces with perforated inserts. > Adrenaline Red interior / Jet Black seats (HUU),opt_r6x_001,Custom Interior Trim and Seat Combination,needs_schema_mapping,schema_gap,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/logic/auto_adds.csv,auto-add interior source namespace mapper,"Source/target includes 3LT_R6X_AH2_HUU from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0233,includes,rules,rule_3lt_r6x_ah2_hvt_n26_includes_opt_r6x_001,3LT_R6X_AH2_HVT_N26,3LT > AH2 GT2 Bucket Seats > Custom Interior trim and seat combinations > Sky Cool Gray interior / Jet Black seats > Sueded microfiber seat inserts and sueded microfiber wrapped steering wheel. > Sky Cool Gray interior / Jet Black seats Suede (HVT),opt_r6x_001,Custom Interior Trim and Seat Combination,needs_schema_mapping,schema_gap,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/logic/auto_adds.csv,auto-add interior source namespace mapper,"Source/target includes 3LT_R6X_AH2_HVT_N26 from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0234,includes,rules,rule_3lt_r6x_ah2_hvv_includes_opt_r6x_001,3LT_R6X_AH2_HVV,3LT > AH2 GT2 Bucket Seats > Custom Interior trim and seat combinations > Jet Black interior / Sky Cool Gray seats > Napa leather seating surfaces with perforated inserts. > Jet Black interior / Sky Cool Gray seats (HVV),opt_r6x_001,Custom Interior Trim and Seat Combination,needs_schema_mapping,schema_gap,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/logic/auto_adds.csv,auto-add interior source namespace mapper,"Source/target includes 3LT_R6X_AH2_HVV from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0235,includes,rules,rule_3lt_r6x_ah2_hvv_tu7_includes_opt_r6x_001,3LT_R6X_AH2_HVV_TU7,3LT > AH2 GT2 Bucket Seats > Custom Interior trim and seat combinations > Jet Black interior / Sky Cool Gray seats > Napa leather seating surfaces with perforated inserts. > Jet Black interior / Sky Cool Gray seats Two Tone,opt_r6x_001,Custom Interior Trim and Seat Combination,needs_schema_mapping,schema_gap,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/logic/auto_adds.csv,auto-add interior source namespace mapper,"Source/target includes 3LT_R6X_AH2_HVV_TU7 from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0236,includes,rules,rule_3lt_r6x_ah2_hxo_n26_38s_tu7_includes_opt_r6x_001,3LT_R6X_AH2_HXO_N26_38S_TU7,3LT > AH2 GT2 Bucket Seats > Custom Interior trim and seat combinations > Jet Black interior / Adrenaline Red seats > Sueded microfiber seat inserts and sueded microfiber wrapped steering wheel. > Jet Black interior / Adrenaline Red seats Suede HXO,opt_r6x_001,Custom Interior Trim and Seat Combination,needs_schema_mapping,schema_gap,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/logic/auto_adds.csv,auto-add interior source namespace mapper,"Source/target includes 3LT_R6X_AH2_HXO_N26_38S_TU7 from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0237,includes,rules,rule_3lt_r6x_ah2_hzb_includes_opt_r6x_001,3LT_R6X_AH2_HZB,3LT > AH2 GT2 Bucket Seats > Custom Interior trim and seat combinations > Sky Cool Gray interior / Jet Black seats > Napa leather seating surfaces with perforated inserts. > Sky Cool Gray interior / Jet Black seats (HZB),opt_r6x_001,Custom Interior Trim and Seat Combination,needs_schema_mapping,schema_gap,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/logic/auto_adds.csv,auto-add interior source namespace mapper,"Source/target includes 3LT_R6X_AH2_HZB from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0238,includes,rules,rule_3lt_r6x_ah2_hzp_n26_includes_opt_r6x_001,3LT_R6X_AH2_HZP_N26,3LT > AH2 GT2 Bucket Seats > Custom Interior trim and seat combinations > Adrenaline Red interior / Jet Black seats > Sueded microfiber seat inserts and sueded microfiber wrapped steering wheel. > Adrenaline Red interior / Jet Black seats Suede,opt_r6x_001,Custom Interior Trim and Seat Combination,needs_schema_mapping,schema_gap,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/logic/auto_adds.csv,auto-add interior source namespace mapper,"Source/target includes 3LT_R6X_AH2_HZP_N26 from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0267,price_rule,priceRules,pr_ae4_h8t3a9_001,3LT_AE4_H8T,3LT > AE4 Competition Seats > Santorini Blue > Santorini Blue,opt_3a9_001,Santorini Blue Seat belt color,needs_schema_mapping,schema_gap,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/pricing/price_rules.csv,price-rule interior source namespace mapper,"Source/target includes 3LT_AE4_H8T from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0268,price_rule,priceRules,pr_ae4_hag3a9_001,3LT_AE4_HAG,3LT > AE4 Competition Seats > Asymmetrical Santorini Blue / Jet Black > Asymmetrical Santorini Blue / Jet Black,opt_3a9_001,Santorini Blue Seat belt color,needs_schema_mapping,schema_gap,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/pricing/price_rules.csv,price-rule interior source namespace mapper,"Source/target includes 3LT_AE4_HAG from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0269,price_rule,priceRules,pr_ae4_hnk3f9_001,3LT_AE4_HNK,3LT > AE4 Competition Seats > Adrenaline Red Dipped > Adrenaline Red Dipped,opt_3f9_001,Torch Red Seat belt color,needs_schema_mapping,schema_gap,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/pricing/price_rules.csv,price-rule interior source namespace mapper,"Source/target includes 3LT_AE4_HNK from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0270,price_rule,priceRules,pr_ae4_huf3n9_001,3LT_AE4_HUF_N26,3LT > AE4 Competition Seats > Natural Dipped > Sueded microfiber seat inserts and sueded microfiber wrapped steering wheel. > Natural Dipped Suede,opt_3n9_001,Natural Seat belt color,needs_schema_mapping,schema_gap,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/pricing/price_rules.csv,price-rule interior source namespace mapper,"Source/target includes 3LT_AE4_HUF_N26 from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0271,price_rule,priceRules,pr_ae4_huw379_001,3LT_AE4_HUW,3LT > AE4 Competition Seats > Habanero > Napa leather seating surfaces with perforated inserts. > Habanero,opt_379_001,Orange Seat belt color,needs_schema_mapping,schema_gap,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/pricing/price_rules.csv,price-rule interior source namespace mapper,"Source/target includes 3LT_AE4_HUW from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0272,price_rule,priceRules,pr_ae4_hux379_001,3LT_AE4_HUX_N26,3LT > AE4 Competition Seats > Habanero > Sueded microfiber seat inserts and sueded microfiber wrapped steering wheel. > Habanero Suede,opt_379_001,Orange Seat belt color,needs_schema_mapping,schema_gap,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/pricing/price_rules.csv,price-rule interior source namespace mapper,"Source/target includes 3LT_AE4_HUX_N26 from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0273,price_rule,priceRules,pr_ae4_hzn3n9_001,3LT_AE4_HZN,3LT > AE4 Competition Seats > Natural Dipped > Napa leather seating surfaces with perforated inserts. > Natural Dipped,opt_3n9_001,Natural Seat belt color,needs_schema_mapping,schema_gap,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/pricing/price_rules.csv,price-rule interior source namespace mapper,"Source/target includes 3LT_AE4_HZN from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0274,price_rule,priceRules,pr_ah2_h8t3a9_001,3LT_AH2_H8T,3LT > AH2 GT2 Bucket Seats > Santorini Blue > Santorini Blue,opt_3a9_001,Santorini Blue Seat belt color,needs_schema_mapping,schema_gap,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/pricing/price_rules.csv,price-rule interior source namespace mapper,"Source/target includes 3LT_AH2_H8T from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0275,price_rule,priceRules,pr_ah2_hag3a9_001,3LT_AH2_HAG,3LT > AH2 GT2 Bucket Seats > Asymmetrical Santorini Blue / Jet Black > Asymmetrical Santorini Blue / Jet Black,opt_3a9_001,Santorini Blue Seat belt color,needs_schema_mapping,schema_gap,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/pricing/price_rules.csv,price-rule interior source namespace mapper,"Source/target includes 3LT_AH2_HAG from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0276,price_rule,priceRules,pr_ah2_hnk3f9_001,3LT_AH2_HNK,3LT > AH2 GT2 Bucket Seats > Adrenaline Red Dipped > Adrenaline Red Dipped,opt_3f9_001,Torch Red Seat belt color,needs_schema_mapping,schema_gap,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/pricing/price_rules.csv,price-rule interior source namespace mapper,"Source/target includes 3LT_AH2_HNK from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0277,price_rule,priceRules,pr_ah2_huf3n9_001,3LT_AH2_HUF_N26,3LT > AH2 GT2 Bucket Seats > Natural Dipped > Sueded microfiber seat inserts and sueded microfiber wrapped steering wheel. > Natural Dipped Suede,opt_3n9_001,Natural Seat belt color,needs_schema_mapping,schema_gap,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/pricing/price_rules.csv,price-rule interior source namespace mapper,"Source/target includes 3LT_AH2_HUF_N26 from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0278,price_rule,priceRules,pr_ah2_huw379_001,3LT_AH2_HUW,3LT > AH2 GT2 Bucket Seats > Habanero > Napa leather seating surfaces with perforated inserts. > Habanero,opt_379_001,Orange Seat belt color,needs_schema_mapping,schema_gap,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/pricing/price_rules.csv,price-rule interior source namespace mapper,"Source/target includes 3LT_AH2_HUW from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0279,price_rule,priceRules,pr_ah2_hux379_001,3LT_AH2_HUX_N26,3LT > AH2 GT2 Bucket Seats > Habanero > Sueded microfiber seat inserts and sueded microfiber wrapped steering wheel. > Habanero Suede,opt_379_001,Orange Seat belt color,needs_schema_mapping,schema_gap,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/pricing/price_rules.csv,price-rule interior source namespace mapper,"Source/target includes 3LT_AH2_HUX_N26 from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0280,price_rule,priceRules,pr_ah2_hzn3n9_001,3LT_AH2_HZN,3LT > AH2 GT2 Bucket Seats > Natural Dipped > Napa leather seating surfaces with perforated inserts. > Natural Dipped,opt_3n9_001,Natural Seat belt color,needs_schema_mapping,schema_gap,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/pricing/price_rules.csv,price-rule interior source namespace mapper,"Source/target includes 3LT_AH2_HZN from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
legacy_rel_0281,price_rule,priceRules,pr_aup_hag3a9_001,3LT_AUP_HAG,3LT > AUP Assymetrical seats > Asymmetrical Santorini Blue / Jet Black,opt_3a9_001,Santorini Blue Seat belt color,needs_schema_mapping,schema_gap,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.,interior_or_non_option_namespace,high,add_interior_namespace_mapping,data/stingray/pricing/price_rules.csv,price-rule interior source namespace mapper,"Source/target includes 3LT_AUP_HAG from interior namespace, not opt_* selectable namespace.",Current CSV mapper does not cleanly express this legacy source namespace.
