proposal_selectable_id,model_key,section_family,orderable_rpo,proposal_label,description,display_label,review_status,proposal_filter_status,availability_row_count,variant_count,available_count,standard_count,not_available_count,source_ref_count,source_sheets,source_rows_sample,notes
prop_grand_sport_exterior_vpo,grand_sport,exterior,VPO,"LPO, Jake C8.R rear hash graphic with Tech Bronze accent, Genuine Corvette Accessory","LPO, Jake C8.R rear hash graphic with Tech Bronze accent, Genuine Corvette Accessory","LPO, Jake C8.R rear hash graphic with Tech Bronze accent, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 2,46,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_exterior_vtb,grand_sport,exterior,VTB,"LPO, Rear fascia/roof storage protector in Black with embroidered crossed flags logo, Genuine Corvette Accessory","LPO, Rear fascia/roof storage protector in Black with embroidered crossed flags logo, Genuine Corvette Accessory","LPO, Rear fascia/roof storage protector in Black with embroidered crossed flags logo, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 2,34,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_exterior_vwe,grand_sport,exterior,VWE,"LPO, Front radiator grille screens, Genuine Corvette Accessory","LPO, Front radiator grille screens, Genuine Corvette Accessory","LPO, Front radiator grille screens, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 2,36,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_exterior_vwt,grand_sport,exterior,VWT,"LPO, Insect protection grille screen, Genuine Corvette Accessory","LPO, Insect protection grille screen, Genuine Corvette Accessory","LPO, Insect protection grille screen, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 2,37,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_exterior_wkr,grand_sport,exterior,WKR,"LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory","LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory","LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 2,30,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_exterior_z15,grand_sport,exterior,Z15,"Grand Sport Heritage Graphics, includes Grand Sport Heritage Hash Marks available in (17A) Blade Silver, (20A) Admiral Blue, (55A) Competition Yellow, (75A) Torch Red, (97A) Carbon Flash, and (DX4) Red Mist","Grand Sport Heritage Graphics, includes Grand Sport Heritage Hash Marks available in (17A) Blade Silver, (20A) Admiral Blue, (55A) Competition Yellow, (75A) Torch Red, (97A) Carbon Flash, and (DX4) Red Mist","Grand Sport Heritage Graphics, includes Grand Sport Heritage Hash Marks available in (17A) Blade Silver, (20A) Admiral Blue, (55A) Competition Yellow, (75A) Torch Red, (97A) Carbon Flash, and (DX4) Red Mist",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 2,5,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_exterior_z25,grand_sport,exterior,Z25,"Grand Sport Launch Edition, includes (EL9) Santorini Blue Dipped interior with Torch Red accents and special quilting, (3F9) Torch Red seat belts, unique floor mats with Corvette silhouette, embossed headrests, and waterfall plaque with ""Launch Edition""","Grand Sport Launch Edition, includes (EL9) Santorini Blue Dipped interior with Torch Red accents and special quilting, (3F9) Torch Red seat belts, unique floor mats with Corvette silhouette, embossed headrests, and waterfall plaque with ""Launch Edition""","Grand Sport Launch Edition, includes (EL9) Santorini Blue Dipped interior with Torch Red accents and special quilting, (3F9) Torch Red seat belts, unique floor mats with Corvette silhouette, embossed headrests, and waterfall plaque with ""Launch Edition""",proposal_only,confident_subset,6,6,2,0,4,6,Exterior 2,4,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_exterior_zyc,grand_sport,exterior,ZYC,"Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped), includes (DRG) Carbon Flash Metallic-painted outside mirrors","Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped), includes (DRG) Carbon Flash Metallic-painted outside mirrors","Carbon Flash Metallic-painted outside mirrors and spoiler (when equipped), includes (DRG) Carbon Flash Metallic-painted outside mirrors",proposal_only,confident_subset,6,6,6,0,0,6,Exterior 2,55,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_interior_36s,grand_sport,interior,36S,"Competition Yellow custom leather stitch, includes seats, instrument panel, doors and console","Competition Yellow custom leather stitch, includes seats, instrument panel, doors and console","Competition Yellow custom leather stitch, includes seats, instrument panel, doors and console",proposal_only,confident_subset,6,6,4,0,2,6,Interior 2,83,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_interior_379,grand_sport,interior,379,"Seat belt color, Orange","Seat belt color, Orange","Seat belt color, Orange",proposal_only,confident_subset,6,6,6,0,0,6,Interior 2,59,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_interior_37s,grand_sport,interior,37S,"Santorini Blue custom leather stitch, includes seats, instrument panel, doors and console","Santorini Blue custom leather stitch, includes seats, instrument panel, doors and console","Santorini Blue custom leather stitch, includes seats, instrument panel, doors and console",proposal_only,confident_subset,6,6,4,0,2,6,Interior 2,81,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_interior_38s,grand_sport,interior,38S,"Adrenaline Red custom leather stitch, includes seats, instrument panel, doors and console","Adrenaline Red custom leather stitch, includes seats, instrument panel, doors and console","Adrenaline Red custom leather stitch, includes seats, instrument panel, doors and console",proposal_only,confident_subset,6,6,4,0,2,6,Interior 2,82,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_interior_3a9,grand_sport,interior,3A9,"Seat belt color, Santorini Blue","Seat belt color, Santorini Blue","Seat belt color, Santorini Blue",proposal_only,confident_subset,6,6,6,0,0,6,Interior 2,61,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_interior_3f9,grand_sport,interior,3F9,"Seat belt color, Torch Red","Seat belt color, Torch Red","Seat belt color, Torch Red",proposal_only,confident_subset,6,6,6,0,0,6,Interior 2,62,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_interior_3m9,grand_sport,interior,3M9,"Seat belt color, Yellow","Seat belt color, Yellow","Seat belt color, Yellow",proposal_only,confident_subset,6,6,6,0,0,6,Interior 2,63,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_interior_3n9,grand_sport,interior,3N9,"Seat belt color, Natural","Seat belt color, Natural","Seat belt color, Natural",proposal_only,confident_subset,6,6,6,0,0,6,Interior 2,60,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_interior_ae4,grand_sport,interior,AE4,"Seats, Competition Sport bucket","Seats, Competition Sport bucket","Seats, Competition Sport bucket",proposal_only,confident_subset,6,6,6,0,0,6,Interior 2,66,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_interior_aup,grand_sport,interior,AUP,"Seats, mixed, driver Competition Sport bucket, passenger GT2 bucket","Seats, mixed, driver Competition Sport bucket, passenger GT2 bucket","Seats, mixed, driver Competition Sport bucket, passenger GT2 bucket",proposal_only,confident_subset,6,6,2,0,4,6,Interior 2,67,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_interior_baz,grand_sport,interior,BAZ,"Stealth Interior Trim Package, dark finish aluminum trim","Stealth Interior Trim Package, dark finish aluminum trim","Stealth Interior Trim Package, dark finish aluminum trim",proposal_only,confident_subset,6,6,4,0,2,6,Interior 2,84,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_interior_bv4,grand_sport,interior,BV4,"Plaque, personalized, custom-made with your name or up to 24-character word or phrase limit and VIN","Plaque, personalized, custom-made with your name or up to 24-character word or phrase limit and VIN","Plaque, personalized, custom-made with your name or up to 24-character word or phrase limit and VIN",proposal_only,confident_subset,6,6,6,0,0,6,Interior 2,53,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_interior_cav,grand_sport,interior,CAV,"LPO, Contoured cargo area liners with Jake logo, Genuine Corvette Accessory","LPO, Contoured cargo area liners with Jake logo, Genuine Corvette Accessory","LPO, Contoured cargo area liners with Jake logo, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Interior 2,30,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_interior_d30,grand_sport,interior,D30,"Color Combination Override, provides the opportunity to individualize vehicle appearance by overriding recommended restrictions to exterior, interior and seat  belt color combinations","Color Combination Override, provides the opportunity to individualize vehicle appearance by overriding recommended restrictions to exterior, interior and seat  belt color combinations","Color Combination Override, provides the opportunity to individualize vehicle appearance by overriding recommended restrictions to exterior, interior and seat  belt color combinations",proposal_only,confident_subset,6,6,6,0,0,6,Interior 2,13,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_interior_fa5,grand_sport,interior,FA5,"Trim, interior, carbon fiber cluster-surround and console/door switch plates","Trim, interior, carbon fiber cluster-surround and console/door switch plates","Trim, interior, carbon fiber cluster-surround and console/door switch plates",proposal_only,confident_subset,6,6,4,0,2,6,Interior 2,87,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_interior_n26,grand_sport,interior,N26,"Steering wheel, sueded microfiber-wrapped","Steering wheel, sueded microfiber-wrapped","Steering wheel, sueded microfiber-wrapped",proposal_only,confident_subset,6,6,6,0,0,6,Interior 2,78,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_interior_pdy,grand_sport,interior,PDY,"LPO, Roadside Safety Package, includes (RYT) First Aid Kit, LPO and (S08) Highway Safety Kit, LPO, Genuine Corvette Accessory","LPO, Roadside Safety Package, includes (RYT) First Aid Kit, LPO and (S08) Highway Safety Kit, LPO, Genuine Corvette Accessory","LPO, Roadside Safety Package, includes (RYT) First Aid Kit, LPO and (S08) Highway Safety Kit, LPO, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Interior 2,27,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_interior_pef,grand_sport,interior,PEF,"LPO, Contoured Liner Protection Package, includes (CAV) contoured cargo area liners with Jake logo and (RIA) all-weather floor liners with Jake logo, Genuine Corvette Accessory","LPO, Contoured Liner Protection Package, includes (CAV) contoured cargo area liners with Jake logo and (RIA) all-weather floor liners with Jake logo, Genuine Corvette Accessory","LPO, Contoured Liner Protection Package, includes (CAV) contoured cargo area liners with Jake logo and (RIA) all-weather floor liners with Jake logo, Genuine Corvette Accessory",proposal_only,confident_subset,6,6,6,0,0,6,Interior 2,26,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_interior_prb,grand_sport,interior,PRB,"3 Years OnStar One (Standalone) Elevate your everyday drives with OnStar One. Have peace of mind with 24/7 access to Emergency Advisors and Stolen Vehicle Assistance. Plus, stay connected and entertained with an in-vehicle Wi-Fi hotspot and on eligible vehicles get access to expanded in-vehicle apps, including internet browser, games and video streaming.","3 Years OnStar One (Standalone) Elevate your everyday drives with OnStar One. Have peace of mind with 24/7 access to Emergency Advisors and Stolen Vehicle Assistance. Plus, stay connected and entertained with an in-vehicle Wi-Fi hotspot and on eligible vehicles get access to expanded in-vehicle apps, including internet browser, games and video streaming.","3 Years OnStar One (Standalone) Elevate your everyday drives with OnStar One. Have peace of mind with 24/7 access to Emergency Advisors and Stolen Vehicle Assistance. Plus, stay connected and entertained with an in-vehicle Wi-Fi hotspot and on eligible vehicles get access to expanded in-vehicle apps, including internet browser, games and video streaming.",proposal_only,confident_subset,6,6,6,0,0,6,Interior 2,51,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_interior_r6p,grand_sport,interior,R6P,3 Years SiriusXM,3 Years SiriusXM,3 Years SiriusXM,proposal_only,confident_subset,6,6,6,0,0,6,Interior 2,11,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_interior_r6x,grand_sport,interior,R6X,Custom Interior Trim and Seat Combination,Custom Interior Trim and Seat Combination,Custom Interior Trim and Seat Combination,proposal_only,confident_subset,6,6,2,0,4,6,Interior 2,14,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_interior_r9v,grand_sport,interior,R9V,"Mobile Service Plus. MobileService+ is a suite of service conveniences for 3 years - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included","Mobile Service Plus. MobileService+ is a suite of service conveniences for 3 years - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included","Mobile Service Plus. MobileService+ is a suite of service conveniences for 3 years - Mobile Service, Pick-up & Delivery, and Loaner with Drop off. MobileService+ van will come to your home to perform select services or pick up your vehicle and return it once the service is completed at the dealership. Cost of part and labor are not included",proposal_only,confident_subset,6,6,6,0,0,6,Interior 2,44,Generated review evidence only; proposal_selectable_id is not final canonical truth.
prop_grand_sport_interior_r9w,grand_sport,interior,R9W,"Deleted Mobile Service Plus. Delete MobileService+ service conveniences - Mobile Service, Pick-up & Delivery, and Loaner with Drop Off. By selecting R9W, you acknowledge that you are forgoing the margin and the ability to receive MobileService+ allowances","Deleted Mobile Service Plus. Delete MobileService+ service conveniences - Mobile Service, Pick-up & Delivery, and Loaner with Drop Off. By selecting R9W, you acknowledge that you are forgoing the margin and the ability to receive MobileService+ allowances","Deleted Mobile Service Plus. Delete MobileService+ service conveniences - Mobile Service, Pick-up & Delivery, and Loaner with Drop Off. By selecting R9W, you acknowledge that you are forgoing the margin and the ability to receive MobileService+ allowances",proposal_only,confident_subset,6,6,6,0,0,6,Interior 2,45,Generated review evidence only; proposal_selectable_id is not final canonical truth.
