model_key,option_sheet,option_row,option_id,rpo,option_name,current_price,matched_future_model_source_review_rows,candidate_price,parsed_candidate_prices,price_candidate_rows,price_candidate_summary,approved_price,classification,recommended_workbook_action,notes
z06,z06_options,80,opt_ae4_002,AE4,"Seats, Competition Sport bucket",,,,,,,,missing_price_evidence,needs_human_review,
z06,z06_options,81,opt_duw_001,DUW,Edge Blue Full Length Dual Racing Stripes,,266,1295,1295,258,row 258: 1295,,direct_price_candidate,write_options_price,1295 | row 258: 1295 | 258 | Edge Blue Full Length Dual Racing Stripes | Not available with exterior color (GTR) Admiral Blue Metallic. | Not available with exterior color (GTR) Admiral Blue Metallic.
z06,z06_options,82,opt_j6n_001,J6N,"Calipers, Edge Red-painted",,303,795,795,74,row 74: 795,,direct_price_candidate,write_options_price,"795 | row 74: 795 | 74 | Calipers, Edge Red-painted"
z06,z06_options,83,opt_k7a_001,K7A,"Wireless Phone Charging, wireless charging pad for phone or portable devices, located on center console",,,,,,,,missing_price_evidence,needs_human_review,
z06,z06_options,84,opt_sfe_001,SFE,"LPO, Chrome wheel locks, Genuine Corvette Accessory",,242,125,125,132,row 132: 125,,direct_price_candidate,write_options_price,"125 | row 132: 125 | 132 | LPO, Chrome wheel locks, Genuine Corvette Accessory | Not available with (SPY) Black lug nuts, LPO or (ROY/ROZ/STZ) wheels. | Not available with (SPY) Black lug nuts, LPO or (ROY/ROZ/STZ) wheels."
z06,z06_options,85,opt_t4l_001,T4L,"Headlamps, LED",,,,,,,,missing_price_evidence,needs_human_review,
z06,z06_options,86,opt_ukt_001,UKT,Front Pedestrian and Bicyclist Braking,,,,,,,,missing_price_evidence,needs_human_review,
z06,z06_options,87,opt_uva_001,UVA,"HD Front and Rear Vision Cameras, front camera is curb view",,,,,,,,missing_price_evidence,needs_human_review,
z06,z06_options,88,opt_vtb_001,VTB,"LPO, Rear fascia/roof storage protector in Black with embroidered crossed flags logo, Genuine Corvette Accessory",,223,150,150,156,row 156: 150,,direct_price_candidate,write_options_price,"150 | row 156: 150 | 156 | LPO, Rear fascia/roof storage protector in Black with embroidered crossed flags logo, Genuine Corvette Accessory"
z06,z06_options,89,opt_vyw_001,VYW,"LPO, Floor mats, premium carpeted with Z06 badge emblem on Z06 models, Genuine Corvette Accessory",,114,275,275,162,row 162: 275,,direct_price_candidate,write_options_price,"275 | row 162: 275 | 162 | LPO, Floor mats, premium carpeted with Z06 badge emblem on Z06 models, Genuine Corvette Accessory"
z06,z06_options,90,opt_pcq_001,PCQ,"LPO, Grille Screen Protection Package, includes (VWE) front radiator grille screens LPO and (VWT) insect protection grille screen LPO, Genuine Corvette Accessories",,,,,,,,missing_price_evidence,needs_human_review,
z06,z06_options,91,opt_3f9_001,3F9,"Seat belt color, Torch Red",,143,595,595,204,row 204: 595 Std with HNK Interior,,conditional_price_candidate,defer_to_price_rules,"595 | row 204: 595 Std with HNK Interior | 204 | Seat belt color, Torch Red | Not recommended with (HUW, HUX) Habanero interiors or (EJH, EPX) Very Dark Atmosphere interiors. Included with (HNK) Adrenaline Red Dipped interior. | Not recommended with (HUW, HUX) Habanero interiors or (EJH, EPX) Very Dark Atmosphere interiors. Included with (HNK) Adrenaline Red Dipped interior."
z06,z06_options,92,opt_5zd_001,5ZD,"LPO, Carbon Flash wheel center caps with crossed flags logo, Genuine Corvette Accessory",,239,250,250,97,row 97: 250,,direct_price_candidate,write_options_price,"250 | row 97: 250 | 97 | LPO, Carbon Flash wheel center caps with crossed flags logo, Genuine Corvette Accessory"
z06,z06_options,93,opt_cf8_001,CF8,"Roof panel, electrochromic dimming, removable",,254,3500,3500,232,row 232: 3500 2LT/2LZ/3LT/3LZ Coupes,,conditional_price_candidate,defer_to_price_rules,"3500 | row 232: 3500 2LT/2LZ/3LT/3LZ Coupes | 232 | Roof panel, electrochromic dimming, removable | Not available at start of production. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). | Not available at start of production. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."
z06,z06_options,94,opt_dsy_001,DSY,Edge Orange Full Length Dual Racing Stripes,,268,1295,1295,250,row 250: 1295,,direct_price_candidate,write_options_price,1295 | row 250: 1295 | 250 | Edge Orange Full Length Dual Racing Stripes | Not available with exterior color (G26) Sebring Orange Tintcoat. | Not available with exterior color (G26) Sebring Orange Tintcoat.
z06,z06_options,95,opt_dwk_001,DWK,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators",,,,,,,,missing_price_evidence,needs_human_review,
z06,z06_options,96,opt_j6b_001,J6B,"Calipers, Blue-painted",,299,795,795,70,row 70: 795,,direct_price_candidate,write_options_price,"795 | row 70: 795 | 70 | Calipers, Blue-painted"
z06,z06_options,97,opt_roy_001,ROY,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear Carbon Flash-painted carbon fiber",,282,11995,11995,274,row 274: 11995,,direct_price_candidate,write_options_price,"11995 | row 274: 11995 | 274 | Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear Carbon Flash-painted carbon fiber | Requires (J57) carbon ceramic brakes. | Requires (J57) carbon ceramic brakes."
z06,z06_options,98,opt_rwu_001,RWU,"LPO, Cargo area organizer, collapsible, Genuine Corvette Accessory",,110,175,175,118,row 118: 175,,direct_price_candidate,write_options_price,"175 | row 118: 175 | 118 | LPO, Cargo area organizer, collapsible, Genuine Corvette Accessory"
z06,z06_options,99,opt_slk_001,SLK,"LPO, Rear hatch strut bracket, Edge Red, Genuine Corvette Accessory",,326,1995,1995,142,row 142: 1995,,direct_price_candidate,write_options_price,"1995 | row 142: 1995 | 142 | LPO, Rear hatch strut bracket, Edge Red, Genuine Corvette Accessory"
z06,z06_options,100,opt_tq5_001,TQ5,"IntelliBeam, auto high beam",,,,,,,,missing_price_evidence,needs_human_review,
z06,z06_options,101,opt_ufg_001,UFG,Rear Cross Traffic Alert,,,,,,,,missing_price_evidence,needs_human_review,
z06,z06_options,102,opt_vwe_001,VWE,"LPO, Front radiator grille screens, Genuine Corvette Accessory",,,,,,,,missing_price_evidence,needs_human_review,
z06,z06_options,103,opt_vwt_001,VWT,"LPO, Insect protection grille screen, Genuine Corvette Accessory",,225,795,795,161,row 161: 795,,direct_price_candidate,write_options_price,"795 | row 161: 795 | 161 | LPO, Insect protection grille screen, Genuine Corvette Accessory | Included with (PCQ) Grille Screen Protection Package, LPO. | Included with (PCQ) Grille Screen Protection Package, LPO."
z06,z06_options,104,opt_3m9_001,3M9,"Seat belt color, Yellow",,144,595,595,205,row 205: 595,,direct_price_candidate,write_options_price,"595 | row 205: 595 | 205 | Seat belt color, Yellow | Not recommended with (HUQ, HU7, HUL, HUR) Adrenaline Red interiors.
Not recommended with (HU2, HUA, HUU, HZP) Adrenaline Red interiors, (HNK) Adrenaline Red Dipped interior, (HVZ) Asymmetrical Adrenaline Red/Jet Black interior, (HUW, HUX) Habanero interiors, (EJH, EPX) Very Dark Atmosphere interiors, (H8T) Santorini Blue interior or (HAG) Asymmetrical Santorini Blue/Jet Black interior. | Not recommended with (HUQ, HU7, HUL, HUR) Adrenaline Red interiors.
Not recommended with (HU2, HUA, HUU, HZP) Adrenaline Red interiors, (HNK) Adrenaline Red Dipped interior, (HVZ) Asymmetrical Adrenaline Red/Jet Black interior, (HUW, HUX) Habanero interiors, (EJH, EPX) Very Dark Atmosphere interiors, (H8T) Santorini Blue interior or (HAG) Asymmetrical Santorini Blue/Jet Black interior."
z06,z06_options,105,opt_5jr_001,5JR,"LPO, Outside mirror covers in visible Carbon Fiber, includes (DRG) Carbon Flash Metallic-painted outside mirrors, Genuine Corvette Accessory",,226,1395,1395,89,row 89: 1395,,direct_price_candidate,write_options_price,"1395 | row 89: 1395 | 89 | LPO, Outside mirror covers in visible Carbon Fiber, includes (DRG) Carbon Flash Metallic-painted outside mirrors, Genuine Corvette Accessory"
z06,z06_options,106,opt_5zc_001,5ZC,"LPO, Jake logo wheel center caps. Genuine Corvette Accessory",,240,250,250,96,row 96: 250,,direct_price_candidate,write_options_price,"250 | row 96: 250 | 96 | LPO, Jake logo wheel center caps. Genuine Corvette Accessory"
z06,z06_options,107,opt_a2x_001,A2X,"Seat adjuster, driver 8-way power",,,,,,,,missing_price_evidence,needs_human_review,
z06,z06_options,108,opt_d84_001,D84,"Convertible top, Carbon Flash-painted nacelles and roof",,194,1295,1295,82,row 82: 1295 Convertible Only,,conditional_price_candidate,defer_to_price_rules,"1295 | row 82: 1295 Convertible Only | 82 | Convertible top, Carbon Flash-painted nacelles and roof | Not available with exterior color (GBA) Black. | Not available with exterior color (GBA) Black."
z06,z06_options,109,opt_dsz_001,DSZ,Edge Red Full Length Dual Racing Stripes,,269,1295,1295,251,row 251: 1295,,direct_price_candidate,write_options_price,1295 | row 251: 1295 | 251 | Edge Red Full Length Dual Racing Stripes | Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat. | Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.
z06,z06_options,110,opt_k7b_001,K7B,"Wireless Phone Charging, 2 wireless charging pads for phone or portable devices, located on center console and between seatbacks",,,,,,,,missing_price_evidence,needs_human_review,
z06,z06_options,111,opt_roz_001,ROZ,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear visible carbon fiber",,283,13995,13995,275,row 275: 13995,,direct_price_candidate,write_options_price,"13995 | row 275: 13995 | 275 | Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear visible carbon fiber | Requires (J57) carbon ceramic brakes. | Requires (J57) carbon ceramic brakes."
z06,z06_options,112,opt_sln_001,SLN,"LPO, Visible carbon fiber engine cross brace with Jake logo, Genuine Corvette Accessory",,323,2895,2895,143,row 143: 2895,,direct_price_candidate,write_options_price,"2895 | row 143: 2895 | 143 | LPO, Visible carbon fiber engine cross brace with Jake logo, Genuine Corvette Accessory | Not available with (RXI) LT6 engine cover in visible carbon fiber, LPO. | Not available with (RXI) LT6 engine cover in visible carbon fiber, LPO."
z06,z06_options,113,opt_uhx_001,UHX,Lane Keep Assist with Lane Departure Warning,,,,,,,,missing_price_evidence,needs_human_review,
z06,z06_options,114,opt_w2d_001,W2D,"LPO, Cargo net set, Genuine Corvette Accessory",,109,125,125,163,row 163: 125,,direct_price_candidate,write_options_price,"125 | row 163: 125 | 163 | LPO, Cargo net set, Genuine Corvette Accessory"
z06,z06_options,115,opt_xfr_001,XFR,"Tires, 275/30ZR20 front and 345/25ZR21 rear, blackwall, high performance",,,,,,,,missing_price_evidence,needs_human_review,
z06,z06_options,116,opt_a7k_001,A7K,"Seat adjuster, passenger 8-way power",,,,,,,,missing_price_evidence,needs_human_review,
z06,z06_options,117,opt_d86_001,D86,"Convertible top, Carbon Flash-painted nacelles and body-color roof",,195,1295,1295,83,row 83: 1295 Convertible Only,,conditional_price_candidate,defer_to_price_rules,"1295 | row 83: 1295 Convertible Only | 83 | Convertible top, Carbon Flash-painted nacelles and body-color roof | Not available with exterior color (GBA) Black. | Not available with exterior color (GBA) Black."
z06,z06_options,118,opt_dpb_001,DPB,Carbon Flash with Blue accent Full Length Dual Racing Stripes,,261,1295,1295,245,row 245: 1295,,direct_price_candidate,write_options_price,1295 | row 245: 1295 | 245 | Carbon Flash with Blue accent Full Length Dual Racing Stripes | Not available with exterior color (GTR) Admiral Blue Metallic. | Not available with exterior color (GTR) Admiral Blue Metallic.
z06,z06_options,119,opt_drz_001,DRZ,"Rear Camera Mirror, inside rearview auto-dimming with full camera display",,,,,,,,missing_price_evidence,needs_human_review,
z06,z06_options,120,opt_j6l_001,J6L,"Calipers, Orange-painted",,302,795,795,73,row 73: 795 Requires J57,,direct_price_candidate,write_options_price,"795 | row 73: 795 Requires J57 | 73 | Calipers, Orange-painted | Requires (J57) carbon ceramic brakes. | Requires (J57) carbon ceramic brakes."
z06,z06_options,121,opt_rwh_001,RWH,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory",,216,495,495,116,row 116: 495,,direct_price_candidate,write_options_price,"495 | row 116: 495 | 116 | LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory"
z06,z06_options,122,opt_s2l_001,S2L,"LPO, Set of premium leather weekend/travel bags, Genuine Corvette Accessory",,119,1695,1695,125,row 125: 1695,,direct_price_candidate,write_options_price,"1695 | row 125: 1695 | 125 | LPO, Set of premium leather weekend/travel bags, Genuine Corvette Accessory"
z06,z06_options,123,opt_stz_001,STZ,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear visible carbon fiber with Red stripe",,284,15500,15500,285,row 285: 15500,,direct_price_candidate,write_options_price,"15500 | row 285: 15500 | 285 | Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear visible carbon fiber with Red stripe | Requires (J57) carbon ceramic brakes. | Requires (J57) carbon ceramic brakes."
z06,z06_options,124,opt_ug1_001,UG1,"Universal Home Remote, includes garage door opener, 3-channel programmable, located on driver visor",,,,,,,,missing_price_evidence,needs_human_review,
z06,z06_options,125,opt_vup_001,VUP,"LPO, Engine Bay closeout graphics, Genuine Corvette Accessory",,324,575,575,157,row 157: 575,,direct_price_candidate,write_options_price,"575 | row 157: 575 | 157 | LPO, Engine Bay closeout graphics, Genuine Corvette Accessory"
z06,z06_options,126,opt_xfs_001,XFS,"Tires, 275/30ZR20 front and 345/25ZR21 rear, blackwall, Michelin Pilot Sport Cup 2 R ultra performance",,,,,,,,missing_price_evidence,needs_human_review,
z06,z06_options,127,opt_wkr_001,WKR,"LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory",,218,1275,1275,165,row 165: 1275,,direct_price_candidate,write_options_price,"1275 | row 165: 1275 | 165 | LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory | When ordered with one of the following spoilers: 5V5, 5ZV, 5ZW, or (T0F/T0G) Carbon Fiber Aero Package, High Wing version is provided. | When ordered with one of the following spoilers: 5V5, 5ZV, 5ZW, or (T0F/T0G) Carbon Fiber Aero Package, High Wing version is provided."
z06,z06_options,128,opt_rwj_001,RWJ,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory",,219,495,495,117,row 117: 495,,direct_price_candidate,write_options_price,"495 | row 117: 495 | 117 | LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory"
z06,z06_options,129,opt_aup_001,AUP,"Seats, mixed, driver Competition Sport bucket, passenger GT2 bucket",,148,350,350,238,row 238: 350 Requires HVZ; Asymmetrical Adrenaline Red/Jet Black Interior,,direct_price_candidate,write_options_price,"350 | row 238: 350 Requires HVZ; Asymmetrical Adrenaline Red/Jet Black Interior | 238 | Seats, mixed, driver Competition Sport bucket, passenger GT2 bucket | Requires (HVZ) Asymmetrical Adrenaline Red/Jet Black interior or (HAG) Asymmetrical Santorini Blue/Jet Black interior. | Requires (HVZ) Asymmetrical Adrenaline Red/Jet Black interior or (HAG) Asymmetrical Santorini Blue/Jet Black interior."
z06,z06_options,130,opt_dpg_001,DPG,Carbon Flash with Orange accent Full Length Dual Racing Stripes,,263,1295,1295,247,row 247: 1295,,direct_price_candidate,write_options_price,1295 | row 247: 1295 | 247 | Carbon Flash with Orange accent Full Length Dual Racing Stripes | Not available with exterior color (G26) Sebring Orange Tintcoat. | Not available with exterior color (G26) Sebring Orange Tintcoat.
