model_key,option_id,excel_row,source_rpo,orderable_rpo,ref_only_rpo,source_option_description,raw_source_sheet,raw_source_span,review_status,active,suggested_section_id,suggested_section_name,final_section_id,resolved_section_id,suggested_display_order,final_display_order,final_selectable,final_display_behavior,normalized_status_summary,existing_notes,present_in_target_options,present_in_target_ovs,current_target_section_id,current_target_selectable,current_target_display_behavior,recommended_action,risk_level,rationale,proposed_review_status,proposed_active,proposed_final_section_id,proposed_final_selectable,proposed_final_display_behavior,proposed_notes
zr1x,opt_lt7_002,499,LT7,,LT7,"Engine, 5.5L V8 Twin Turbo, TPI, DI, high-output, Variable Valve Timing (VVT) (1064 hp [793 kW] @ 7000 rpm, 828 lb-ft of torque [1123 N-m] @ 6000 rpm)",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:437-437,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,,True,True,sec_stan_001,False,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
zr1x,opt_mlp_002,507,MLP,,MLP,"Transmission, 8-speed dual clutch, includes manual and auto modes",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:471-471,needs_section_review,False,sec_stan_001,Standard Equipment,,sec_stan_001,,,,,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,,True,True,sec_stan_001,False,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
zr1x,opt_n26_001,510,N26,N26,,"Steering wheel, sueded microfiber-wrapped",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:180-183,needs_section_review,False,sec_inte_001,Interior Trim,,sec_inte_001,,,,,1lz_s07=available; 3lz_s07=unavailable; 1lz_s67=available; 3lz_s67=unavailable,,True,True,sec_inte_001,True,,defer_interior_structure,medium,"Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure.",deferred,False,,,,"defer_interior_structure: Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure."
zr1x,opt_n2z_001,513,N2Z,N2Z,,"Steering wheel, carbon fiber and sueded microfiber-wrapped",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:184-187,needs_section_review,False,sec_inte_001,Interior Trim,,sec_inte_001,,,,,1lz_s07=unavailable; 3lz_s07=available; 1lz_s67=unavailable; 3lz_s67=available,,True,True,sec_inte_001,True,,defer_interior_structure,medium,"Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure.",deferred,False,,,,"defer_interior_structure: Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure."
zr1x,opt_n3w_002,525,N3W,,N3W,"Steering wheel, carbon fiber and leather-wrapped",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:179-179,needs_section_review,False,sec_inte_001,Interior Trim,,sec_inte_001,,,,,1lz_s07=unavailable; 3lz_s07=standard; 1lz_s67=unavailable; 3lz_s67=standard,,True,True,sec_inte_001,False,,defer_interior_structure,medium,"Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure.",deferred,False,,,,"defer_interior_structure: Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure."
zr1x,opt_pbc_001,549,PBC,PBC,,Customer Engine Build Program,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:439-439,needs_section_review,False,sec_cust_001,Custom Delivery,,sec_cust_001,,,,,1lz_s07=available; 3lz_s07=available; 1lz_s67=available; 3lz_s67=available,,True,True,sec_cust_001,True,,defer_interior_structure,medium,"Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure.",deferred,False,,,,"defer_interior_structure: Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure."
zr1x,opt_r8e_002,587,R8E,,R8E,"Gas guzzler tax, mandatory federal tax added to price of vehicle",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:448-448,needs_section_review,False,sec_incl_001,Included,,sec_incl_001,,,,,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,,True,True,sec_incl_001,False,,needs_human_decision,medium,"Has an RPO and a candidate section, but source evidence needs human confirmation before approval.",deferred,False,,,,"needs_human_decision_phase_2b: Has an RPO and a candidate section, but source evidence needs human confirmation before approval."
zr1x,opt_sb9_001,625,SB9,SB9,,"NEW!LPO, Hood and Roof Decal Package, Genuine Corvette Accessory",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:271-274,needs_section_review,False,sec_stri_001,Stripes,,sec_stri_001,,,,,1lz_s07=available; 3lz_s07=available; 1lz_s67=available; 3lz_s67=available,,True,True,sec_stri_001,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
zr1x,opt_sof_001,666,SOF,SOF,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Edge Blue-painted forged aluminum",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:397-397,needs_section_review,False,sec_whee_002,Wheels,,sec_whee_002,,,,,1lz_s07=available; 3lz_s07=available; 1lz_s67=available; 3lz_s67=available,,True,True,sec_whee_002,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
zr1x,opt_sog_001,668,SOG,SOG,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Carbon Flash-painted forged aluminum",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:398-398,needs_section_review,False,sec_whee_002,Wheels,,sec_whee_002,,,,,1lz_s07=available; 3lz_s07=available; 1lz_s67=available; 3lz_s67=available,,True,True,sec_whee_002,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
zr1x,opt_soh_001,670,SOH,SOH,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Bright machined forged aluminum",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:399-399,needs_section_review,False,sec_whee_002,Wheels,,sec_whee_002,,,,,1lz_s07=available; 3lz_s07=available; 1lz_s67=available; 3lz_s67=available,,True,True,sec_whee_002,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
zr1x,opt_soj_002,674,SOJ,,SOJ,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 20-spoke, Sterling Silver-painted forged aluminum",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:396-396,needs_section_review,False,sec_whee_002,Wheels,,sec_whee_002,,,,,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,,True,True,sec_whee_002,True,default_selected,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
zr1x,opt_su1_001,688,SU1,SU1,,"Wheels, 20"" x 10"" (50.8 cm x 25.4 cm) front and 21"" x 13"" (53.3 cm x 33 cm) rear 10-spoke, visible carbon fiber",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:400-400,needs_section_review,False,sec_whee_002,Wheels,,sec_whee_002,,,,,1lz_s07=available; 3lz_s07=available; 1lz_s67=available; 3lz_s67=available,,True,True,sec_whee_002,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
zr1x,opt_tom_002,719,TOM,TOM,,"ZR1X Carbon Fiber Aero Package, visible carbon fiber, includes carbon fiber high-wing spoiler, dive planes, and tall hood spoiler",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:228-228,needs_section_review,False,sec_perf_aero_001,Aero Packages,,sec_perf_aero_001,,,,,1lz_s07=available; 3lz_s07=available; 1lz_s67=available; 3lz_s67=available,,True,True,sec_perf_aero_001,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
zr1x,opt_tu7_001,731,TU7,TU7,,"Seats, two-tone",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:166-169,needs_section_review,False,sec_inte_001,Interior Trim,,sec_inte_001,,,,,1lz_s07=unavailable; 3lz_s07=available; 1lz_s67=unavailable; 3lz_s67=available,,True,True,sec_inte_001,True,,defer_interior_structure,medium,"Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure.",deferred,False,,,,"defer_interior_structure: Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure."
zr1x,opt_u2k_002,737,U2K,,U2K,SiriusXM with 360L Trial Subscription. SiriusXM with 360L transforms your customers' ride with our most extensive and personalized radio experience on the road.,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:19-22,needs_section_review,False,sec_tech_001,Technology,,sec_tech_001,,,,,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,,True,True,sec_tech_001,False,,needs_human_decision,medium,"Has an RPO and a candidate section, but source evidence needs human confirmation before approval.",deferred,False,,,,"needs_human_decision_phase_2b: Has an RPO and a candidate section, but source evidence needs human confirmation before approval."
zr1x,opt_u5g_002,743,U5G,,U5G,5G vehicle connectivity,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:103-106,needs_section_review,False,sec_tech_001,Technology,,sec_tech_001,,,,,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,,True,True,sec_tech_001,False,,needs_human_decision,medium,"Has an RPO and a candidate section, but source evidence needs human confirmation before approval.",deferred,False,,,,"needs_human_decision_phase_2b: Has an RPO and a candidate section, but source evidence needs human confirmation before approval."
zr1x,opt_ue1_002,761,UE1,,UE1,OnStar services capable,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:95-98,needs_section_review,False,sec_tech_001,Technology,,sec_tech_001,,,,,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,,True,True,sec_tech_001,False,,needs_human_decision,medium,"Has an RPO and a candidate section, but source evidence needs human confirmation before approval.",deferred,False,,,,"needs_human_decision_phase_2b: Has an RPO and a candidate section, but source evidence needs human confirmation before approval."
zr1x,opt_v8x_001,836,V8X,V8X,,"LPO, Visible Carbon Fiber sill plates, with car silhouette logo, replaces factory sill plates, Genuine Corvette Accessory",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:77-80,needs_section_review,False,sec_lpoi_001,LPO Interior,,sec_lpoi_001,,,,,1lz_s07=unavailable; 3lz_s07=available; 1lz_s67=unavailable; 3lz_s67=available,,True,True,sec_lpoi_001,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
zr1x,opt_vk3_001,845,VK3,VK3,,"License plate bracket, front",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:255-258,needs_section_review,False,sec_cust_001,Custom Delivery,,sec_cust_001,,,,,1lz_s07=available; 3lz_s07=available; 1lz_s67=available; 3lz_s67=available,,True,True,sec_cust_001,True,,defer_interior_structure,medium,"Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure.",deferred,False,,,,"defer_interior_structure: Interior/custom trim/stitching semantics should be closed in the interiors pass, not mass-approved during option closure."
zr1x,opt_vv4_002,857,VV4,,VV4,Wi-Fi Hotspot capable,zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:99-102,needs_section_review,False,sec_tech_001,Technology,,sec_tech_001,,,,,1lz_s07=standard; 3lz_s07=standard; 1lz_s67=standard; 3lz_s67=standard,,True,True,sec_tech_001,False,,needs_human_decision,medium,"Has an RPO and a candidate section, but source evidence needs human confirmation before approval.",deferred,False,,,,"needs_human_decision_phase_2b: Has an RPO and a candidate section, but source evidence needs human confirmation before approval."
zr1x,opt_ztk_001,891,ZTK,ZTK,,"ZTK Track Performance Package, includes (FEJ/FEZ) ZTK suspension with Magnetic Selective Ride Control and (XFS) 275/30ZR20 front and 345/25ZR21 rear Michelin Pilot Sport Cup 2 R ultra performance tires",zr1_zr1x_intextmec_raw,zr1_zr1x_intextmec_raw:472-476,needs_section_review,False,sec_perf_z52_001,Z52 Packages,,sec_perf_z52_001,10,,,,1lz_s07=available; 3lz_s07=available; 1lz_s67=available; 3lz_s67=available,,True,True,sec_perf_z52_001,True,,defer_rules_or_pricing_evidence,high,Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.,deferred,False,,,,defer_rules_or_pricing_evidence: Z-specific performance/wheel/suspension/aero/engine-cover/ground-effects logic needs rule/pricing evidence before approval.
